ID,item_cnt_day
36526,0.0
2283831,0.16467386484146118
957449,0.16269513964653015
376758,0.23183861374855042
2303461,0.07039809226989746
58442,0.20931825041770935
2882199,0.04798334836959839
202122,0.0
1334590,0.037535518407821655
186549,0.06571552157402039
2733703,0.2505587935447693
777033,0.05614790320396423
2424962,0.9332622289657593
972155,0.0553000271320343
129435,0.0
2717045,0.07244318723678589
2675587,0.8656091690063477
1137802,0.02667379379272461
93985,0.04514503479003906
2426794,0.15061020851135254
501535,0.08991950750350952
9180,0.07085588574409485
1975371,0.16269513964653015
204658,0.0
306343,0.13314655423164368
1346125,0.0571189820766449
1011543,0.22297033667564392
2445014,0.1332552134990692
2400287,0.1214626133441925
2896013,7.667529582977295
1982941,0.0834631621837616
2420543,0.17479145526885986
307752,0.029815733432769775
247925,0.06287974119186401
1075602,0.02306067943572998
2711739,0.6263183951377869
1089746,0.14103704690933228
1557769,1.2782268524169922
1268025,0.12724903225898743
1713592,0.0834631621837616
1622004,0.2365638017654419
2166082,0.14816442131996155
23945,0.20910879969596863
2834074,6.83441686630249
1441676,2.169691324234009
2216654,0.23112699389457703
2503708,20.0
849939,0.05600908398628235
2399987,0.22649267315864563
714758,0.0
52757,0.27311575412750244
1044915,0.020911335945129395
1062402,0.0
2403531,0.029153913259506226
646811,0.0
2388214,0.46884408593177795
2425779,0.24576544761657715
3898,0.0007191896438598633
1358249,3.878465175628662
838893,0.0577700138092041
656919,0.038143008947372437
34298,0.20479339361190796
2416969,0.1763833463191986
982752,0.06863012909889221
1787707,0.04111140966415405
1989586,0.0834631621837616
1559074,0.07339203357696533
2038727,0.089531809091568
1599955,0.060639888048172
1467855,0.1841302216053009
2707317,6.663299083709717
2510839,0.3246310353279114
2608858,0.6510979533195496
1811001,0.03415188193321228
2852027,0.22649267315864563
239069,0.029815733432769775
600735,0.05742079019546509
2515123,0.07244318723678589
1721643,0.0
2236335,0.1453714370727539
1206667,0.15989860892295837
743649,0.09573891758918762
553480,0.0834631621837616
63365,0.0
2790919,0.07339203357696533
210475,0.8988356590270996
1059966,0.27311575412750244
1421142,0.42223620414733887
1040363,0.07417750358581543
2729367,0.4889192283153534
2693389,0.22041893005371094
2133325,5.087284564971924
2771546,0.9109629988670349
1435465,0.2509521245956421
2110953,0.1804150938987732
2846327,1.5484415292739868
907403,0.07689374685287476
165516,0.14381706714630127
1802104,0.04823341965675354
2126297,0.09663206338882446
2722272,0.20931825041770935
2442426,0.01587146520614624
1919701,0.0
2398456,0.14952722191810608
1224599,0.02679315209388733
2264362,0.14215248823165894
39100,0.1640383005142212
1002015,1.113632321357727
1233201,0.09691318869590759
1908263,0.021369606256484985
2361837,0.003318876028060913
2151944,0.12498074769973755
1889944,0.07339203357696533
2485098,6.54889440536499
2860041,0.18645447492599487
2693065,14.857930183410645
1333829,0.03923860192298889
2764352,3.362494468688965
1791543,0.18645447492599487
2437910,0.09983626008033752
620876,4.305668830871582
690187,0.0
487337,0.08090052008628845
2724651,0.22251161932945251
2017697,0.07244318723678589
922203,0.1113404929637909
1821016,0.0834631621837616
779474,0.04718086123466492
1352389,0.02372637391090393
2802457,0.16495445370674133
1537858,0.0
929125,0.04677566885948181
1939911,0.0013515949249267578
2444079,0.0738910436630249
2029123,7.450096607208252
325667,0.14499175548553467
2863368,0.0834631621837616
1692046,0.21477186679840088
1914352,7.124634265899658
2869943,0.7360042929649353
1992501,0.25384294986724854
2174185,0.20504099130630493
1209199,0.33253341913223267
45691,0.06395459175109863
2894801,1.3688223361968994
768499,0.06619077920913696
9198,0.13986465334892273
684672,0.0716126561164856
1320584,0.04631996154785156
453507,0.27311575412750244
691815,0.0
2724380,0.5309181809425354
1245983,0.0834631621837616
2073587,4.587331771850586
1133692,0.016952097415924072
1206947,0.05280861258506775
348204,0.056294649839401245
29466,0.0057294368743896484
1507251,0.06393468379974365
1758777,0.2384321093559265
1443031,1.355101466178894
2186674,0.5553970336914062
2048912,0.6978393793106079
323787,0.0
386931,0.22649267315864563
2821635,0.2616606056690216
1677851,0.5669735670089722
2390862,0.07624799013137817
2461424,0.20931825041770935
2235184,0.17276626825332642
123635,0.0
1309954,0.0
2262874,1.8870162963867188
2082600,0.13530030846595764
1429018,2.362140655517578
2756132,0.19694751501083374
2867624,1.4361472129821777
2774135,0.12125697731971741
2038907,0.7319023609161377
1364873,0.10996747016906738
1654523,0.3591904938220978
2832900,0.6798691153526306
126151,0.0
1424789,0.04557028412818909
1898247,0.5950336456298828
66659,0.01011502742767334
1616298,0.19816559553146362
2714382,0.7613633871078491
2268756,0.7683583498001099
2669250,10.179889678955078
1917564,0.27311575412750244
585934,0.09497237205505371
710354,0.017658114433288574
2107368,2.290956974029541
148813,0.27311575412750244
592366,0.03146320581436157
559679,0.0
1082174,0.056173235177993774
2767806,0.08251431584358215
1762147,0.0
2036648,0.319112092256546
511286,0.19849973917007446
1081678,0.059822022914886475
2813165,0.22821348905563354
749064,0.04147699475288391
1953082,0.03571006655693054
1816533,0.05056875944137573
2139593,9.182962417602539
1774467,0.0834631621837616
338670,0.0
2697720,0.07341548800468445
1503862,0.12398317456245422
129846,0.017064839601516724
1251951,3.085378885269165
1425899,0.01863381266593933
470059,0.04537805914878845
1492254,0.07341548800468445
2670171,0.06784114241600037
2327105,20.0
2209833,0.11490961909294128
1068460,0.0
172419,0.0
2882864,0.07339203357696533
2674390,0.324338436126709
2075688,0.07339203357696533
424583,2.088998794555664
2380840,2.6748669147491455
184351,0.028261512517929077
1020966,0.21129339933395386
1884293,0.12398317456245422
474136,0.17276626825332642
2001919,0.2365638017654419
734287,0.0
948678,0.15805229544639587
181897,0.10024076700210571
97441,0.06080666184425354
1002260,0.10935083031654358
2809759,11.270063400268555
1712426,0.0
748243,0.15563303232192993
73426,4.809287071228027
1058431,0.175039142370224
766529,0.034369200468063354
1979075,0.04655534029006958
860195,1.4011340141296387
521357,0.08524864912033081
2675187,20.0
1938854,0.16569820046424866
50788,0.21413415670394897
1347133,0.23656517267227173
1493212,0.07711312174797058
2159278,0.08046922087669373
1511225,5.456662178039551
2224378,0.3834597170352936
1997460,0.6039712429046631
2925579,3.6785407066345215
1475117,0.0
983784,0.06393468379974365
1456208,0.02836775779724121
465542,0.22649267315864563
1557895,0.052914708852767944
1458528,0.06856167316436768
2586481,0.3120262622833252
242752,0.09152218699455261
2166457,0.10995391011238098
2020047,0.0480993390083313
1573861,0.13077107071876526
1822505,0.22649267315864563
2117075,0.08046922087669373
2371420,0.0
1019007,0.3389454483985901
209572,0.1587699055671692
138771,0.3442539572715759
1119589,0.0
1548288,0.0
1654028,0.7550296187400818
3688,0.06962808966636658
1431456,0.07244318723678589
8075,0.17723476886749268
2522789,0.7503596544265747
1498283,0.976302981376648
698755,0.08639559149742126
1059574,0.1121056079864502
1785832,0.005683779716491699
2564321,0.19988420605659485
2122110,0.07626190781593323
169557,0.06003740429878235
1624008,0.4436238408088684
2357078,0.31915348768234253
1077287,0.0049121081829071045
1154733,0.06337875127792358
954018,0.027683913707733154
2701382,0.12237393856048584
1523691,0.0
1925521,0.20931825041770935
2929392,1.23811936378479
1992561,0.04159960150718689
2118510,0.05658811330795288
726953,4.132782459259033
441071,0.047849178314208984
700685,0.0
609104,0.04440829157829285
2120024,9.704351425170898
868237,0.9562704563140869
1199284,0.04095810651779175
376374,0.0
1561501,0.04125398397445679
2656027,1.845554232597351
2047159,0.20931825041770935
1822913,0.07339203357696533
2854130,1.659828543663025
776065,0.09375160932540894
383510,0.005063176155090332
2699738,0.27311575412750244
48059,0.086334228515625
468029,0.2365638017654419
2032953,0.13326314091682434
664829,0.05872642993927002
1808904,0.0
2563576,8.644716262817383
2573340,0.026677101850509644
1670893,0.052914708852767944
828646,0.06385543942451477
24846,0.27311575412750244
1161823,0.012754827737808228
2042555,0.13975989818572998
1617072,0.17863711714744568
431017,0.07057693600654602
817553,0.021385490894317627
35755,0.12973546981811523
2512252,0.18809446692466736
1134541,0.05186989903450012
2772346,8.279195785522461
15634,0.0834631621837616
2206579,0.018887490034103394
2481342,0.19816559553146362
1749293,0.07244318723678589
2545987,0.0834631621837616
2930979,1.1945487260818481
2422362,1.6483783721923828
1517040,0.03038579225540161
214634,0.03262519836425781
1393903,0.08366250991821289
51422,0.046659916639328
2930927,0.1279946267604828
2785167,0.32774144411087036
1642584,1.7067071199417114
493612,0.032541513442993164
398345,0.0
1546123,0.20857390761375427
1136292,0.15738999843597412
2182332,0.08410346508026123
1646743,2.054952383041382
1246232,0.04111140966415405
751929,0.05495262145996094
218578,0.006328314542770386
1545492,0.0834631621837616
1334800,0.10996747016906738
1997461,0.5039669275283813
2551461,0.208515465259552
744380,0.07624801993370056
1496155,1.1811559200286865
649786,0.029815733432769775
2239777,0.28584182262420654
750487,0.005189716815948486
1949988,0.5973715782165527
1703124,0.1334405243396759
1685472,1.1907799243927002
1463199,0.04666230082511902
2034189,0.17197704315185547
1661391,0.04682135581970215
983176,0.10996747016906738
41591,0.0834631621837616
1495211,0.06784114241600037
2717924,1.151487946510315
2402591,4.605648517608643
2043293,0.08300414681434631
2087111,1.0671627521514893
1265684,6.648370742797852
1426682,0.06619077920913696
109929,0.16269513964653015
2715127,0.33565008640289307
1645327,0.039496928453445435
1471988,0.05056875944137573
1879668,0.17276626825332642
2199195,0.18809446692466736
1000134,0.0344356894493103
2777221,0.22649267315864563
1117600,0.012223273515701294
2542019,0.045959651470184326
2838075,1.6113941669464111
1564497,0.06393468379974365
1207471,0.04655534029006958
1409753,0.10935872793197632
1076111,0.17317938804626465
681814,0.049584776163101196
1149087,0.17276626825332642
46036,0.10938435792922974
1983644,2.240152359008789
2561267,0.2365638017654419
706632,20.0
1326707,0.09943059086799622
579409,0.029815733432769775
1962779,0.11116454005241394
2200439,0.07339203357696533
2176792,0.1671636402606964
692538,0.008464157581329346
1784969,0.1897810697555542
1507818,0.0498138964176178
1562120,0.04818621277809143
2901463,0.11490961909294128
2867545,0.46575891971588135
2250046,0.0401591956615448
2302291,0.18809446692466736
2384905,0.7285123467445374
2081275,0.11490961909294128
1711491,2.6188807487487793
1758825,0.1492868959903717
2100580,0.13530030846595764
1744541,0.08752426505088806
564809,20.0
2098182,0.3223745822906494
1973,0.0
545500,0.20590922236442566
549086,0.0
1026572,0.02776959538459778
2310962,0.12120693922042847
2080443,0.07339203357696533
19385,0.06337568163871765
2485749,8.859062194824219
2824525,1.257431149482727
293721,0.15183544158935547
2323499,0.11094722151756287
348766,0.025676459074020386
452836,0.36203426122665405
593778,0.008920848369598389
2772182,0.27068912982940674
1350443,0.23389318585395813
2260105,0.10951155424118042
1250570,0.06266191601753235
1589375,0.06393468379974365
1321420,5.8498945236206055
631127,0.0
2856561,0.27311575412750244
2852120,0.04145708680152893
1503947,0.03357383608818054
1884942,4.6648359298706055
1125971,0.02776959538459778
1653425,0.25025200843811035
1630634,0.09771475195884705
2298225,0.2528941035270691
1094093,0.048655301332473755
1728346,0.0586550235748291
528798,0.1121056079864502
2245838,11.161229133605957
2370997,0.08046922087669373
2365915,0.1453714370727539
1444634,0.463293194770813
1213483,0.05388346314430237
1386219,0.09892663359642029
335933,0.02077898383140564
1654440,0.35135191679000854
1543176,0.054485827684402466
498344,0.15269982814788818
2026839,0.03110945224761963
2917253,0.20931825041770935
1456399,0.32565873861312866
58958,0.04798334836959839
71355,0.05495491623878479
2907752,0.3260623812675476
329697,0.21563297510147095
1422121,0.011544674634933472
1866867,0.08524146676063538
2065474,0.25384294986724854
1663647,0.12717926502227783
2536453,0.0667085349559784
138191,0.3412807583808899
2490180,0.1208236813545227
2841606,0.5708245635032654
1522730,0.15778765082359314
2836859,2.0933055877685547
433479,0.2365638017654419
2036789,0.914473295211792
2851172,20.0
2505758,1.6143056154251099
301938,0.007194995880126953
1032192,0.05811578035354614
996846,0.05280861258506775
2082476,0.0
2129746,0.07339203357696533
1235798,0.0
2925076,1.3616938591003418
1859445,0.0
375505,0.029815733432769775
146433,0.04275798797607422
973971,0.0011060237884521484
2904136,1.3980495929718018
1628541,0.0
1445964,0.0577700138092041
881845,0.03038579225540161
1228862,0.13965550065040588
2772267,1.7833857536315918
1302940,2.568765640258789
1018830,0.38052093982696533
2816235,1.247908115386963
2246913,0.4957983195781708
828989,0.0834631621837616
546994,0.06029066443443298
2801740,3.186318874359131
1352268,0.0716126561164856
2505916,0.12909144163131714
2662786,0.11039742827415466
2648817,0.1897810697555542
1901255,0.04326114058494568
195429,0.13470220565795898
1884947,1.7475217580795288
1136671,0.07226204872131348
2630290,0.25909775495529175
118928,0.03852531313896179
1286334,1.5347086191177368
1616930,0.09854969382286072
791693,0.013808518648147583
260696,0.09067705273628235
2872241,0.3790988326072693
1031735,0.0716126561164856
1597578,0.0
189733,0.0
2746440,4.423617362976074
231305,0.09719392657279968
2560721,3.5376780033111572
1833562,0.16249561309814453
1764881,6.7535552978515625
251682,0.00019556283950805664
2718415,1.0108991861343384
2223934,0.16269513964653015
1311875,0.008460134267807007
2335544,0.19150066375732422
932152,0.047150492668151855
636209,0.0049121081829071045
453936,0.024354666471481323
84081,0.03262519836425781
2922116,2.0278191566467285
821892,1.3920209407806396
36814,0.029815733432769775
1970831,0.17946624755859375
1982748,0.0834631621837616
993227,0.15734753012657166
507820,0.024899721145629883
2452388,2.956427574157715
2347346,0.9949990510940552
1607268,0.03453227877616882
2627076,0.5236734747886658
2215959,0.07244318723678589
817316,0.07417750358581543
1974758,0.13530030846595764
1461875,0.0
1802927,0.17863711714744568
2104780,0.2311878800392151
221681,0.1869414746761322
1097218,0.06217736005783081
628139,0.22649267315864563
440810,0.04206252098083496
2616202,0.20610466599464417
2591295,1.6062313318252563
911263,0.037941306829452515
2724812,0.7156168222427368
68630,0.04976275563240051
2003962,0.0834631621837616
1563463,0.021350383758544922
139195,0.026340782642364502
2745912,0.18773597478866577
2012713,0.0834631621837616
1906408,0.16856598854064941
1084501,7.239995956420898
248752,0.006328314542770386
2238576,0.14010241627693176
2867595,1.517496109008789
2380299,0.8422837257385254
1931979,0.13088387250900269
2483870,0.30930987000465393
450283,0.04103723168373108
2233020,0.22066864371299744
13656,0.06395459175109863
2903875,1.2598507404327393
2321834,0.08251431584358215
1862760,0.12498074769973755
1993465,0.179864764213562
258346,0.00019556283950805664
1990495,3.539602756500244
1896989,0.05682116746902466
2720463,0.5608288049697876
1693308,0.034248948097229004
2339284,0.448857843875885
923331,0.0
1330051,0.06689229607582092
1434614,0.09666723012924194
733329,0.0
1706149,0.0834631621837616
1614049,1.1246685981750488
372772,0.06632992625236511
2526480,0.20931825041770935
442028,0.0
2761153,4.680088996887207
1685796,0.09807264804840088
2062186,1.8316025733947754
2507144,0.07339203357696533
631837,0.051859766244888306
1539507,0.244882732629776
1550718,0.05388346314430237
2893285,0.2365638017654419
2516775,0.16269513964653015
1687880,0.749768078327179
925053,1.6437793970108032
580481,0.0
926382,0.05314439535140991
2774913,0.3271591067314148
639025,0.8543460369110107
62577,0.015342682600021362
2252850,1.5216516256332397
164881,0.0834631621837616
2045744,1.445826768875122
1894829,0.1053885817527771
1446143,0.06154152750968933
2292045,0.10124817490577698
270461,0.05388346314430237
1393176,0.024224966764450073
384545,0.36122751235961914
2097736,0.0834631621837616
574384,0.11711889505386353
959576,0.0243208110332489
2459859,0.23471760749816895
2770432,4.503510475158691
1566692,2.81662654876709
1688134,0.056626468896865845
958572,0.050969213247299194
2506389,0.09902149438858032
1613538,2.5640828609466553
1069625,0.054485827684402466
2107504,0.170721173286438
286879,0.10024076700210571
2170611,0.3386496901512146
1528118,0.5066429376602173
1213499,0.22649267315864563
1764520,1.3820664882659912
212534,0.04859644174575806
802944,0.03132694959640503
2783525,20.0
353649,0.06395459175109863
1549961,0.049323081970214844
1507351,0.32583075761795044
1207208,0.0
445495,0.0013515949249267578
1898351,0.005747586488723755
135232,0.01288655400276184
2689648,1.7878122329711914
1416300,0.12857264280319214
2329638,0.04444032907485962
2441036,0.6109868884086609
2064132,0.1969117820262909
2050424,0.3778243064880371
2832090,2.5717363357543945
1608603,0.0
2249520,0.1453714370727539
132246,0.0
1218976,0.0
2549983,0.22425252199172974
1319896,0.22649267315864563
1549547,0.07339203357696533
2061004,0.6798691153526306
719630,0.22649267315864563
652788,0.0834631621837616
2755187,0.0834631621837616
393223,0.0
1187513,0.27311575412750244
2487556,0.1897810697555542
947025,0.07626190781593323
2666345,0.38514578342437744
2337062,0.7082619667053223
352640,0.06632992625236511
2911527,0.0483325719833374
2470695,1.854383111000061
1977650,0.18809446692466736
2601389,0.0834631621837616
1653270,0.03192809224128723
2560086,0.8096046447753906
1364433,1.6145684719085693
2094180,0.22821348905563354
1503114,0.12498074769973755
1278051,0.17310023307800293
461060,0.08616974949836731
534421,0.027026325464248657
2179951,0.18809446692466736
2788952,3.067685127258301
537341,1.6127660274505615
1468841,0.7770379781723022
330133,0.13487213850021362
764608,0.05625879764556885
605755,0.025639086961746216
743312,0.12368926405906677
2325718,0.007973968982696533
1019887,0.0
2892183,0.2365638017654419
556942,0.005445957183837891
2919505,0.4039958119392395
1902780,0.16495445370674133
1230669,0.03003871440887451
2243196,0.48713576793670654
2357175,0.09095162153244019
2249255,0.20647037029266357
309846,0.028686940670013428
818789,0.039432793855667114
2082905,0.07339203357696533
3638,0.025495529174804688
381593,0.27311575412750244
2186392,0.5652130842208862
2151283,0.218461811542511
190767,0.0
1781287,20.0
1221521,0.0
980712,0.2223111391067505
866337,0.037535518407821655
1812593,0.11459895968437195
1598399,0.10514160990715027
1616259,0.16274195909500122
1085219,0.04823341965675354
2392758,4.898700714111328
443759,0.00428396463394165
1198062,0.05330455303192139
335158,0.0
1806422,0.11251050233840942
2800311,0.24377182126045227
2390396,9.012928009033203
2416708,12.024261474609375
143494,0.06632992625236511
2364705,0.07244318723678589
1611108,0.1477525234222412
795260,4.820979118347168
650296,0.021549463272094727
1816214,0.06619077920913696
2308082,0.1798783242702484
303375,0.23471760749816895
2862639,5.523004531860352
1944182,0.21563297510147095
2503047,0.03415188193321228
1456128,0.10903853178024292
1648380,0.0834631621837616
2538527,1.261380910873413
2513702,0.16269513964653015
2440711,0.11490961909294128
2792378,1.245711326599121
88326,0.22649267315864563
1617991,0.021899938583374023
1744502,0.06298583745956421
2006815,20.0
1447724,0.1900481879711151
1247738,0.029815733432769775
2620152,0.22821348905563354
1174357,0.05164507031440735
106762,0.06632992625236511
537400,0.012076318264007568
2113504,1.2563846111297607
524198,0.019056737422943115
1153860,0.134812593460083
296385,0.09764793515205383
1064594,0.175039142370224
2475604,0.0834631621837616
2844727,0.07339203357696533
1940719,0.07378056645393372
890016,0.00968778133392334
1797908,0.14676707983016968
1730634,0.27311575412750244
1512540,1.3044313192367554
2736231,0.07105669379234314
762560,0.030088067054748535
716860,0.10581004619598389
695161,7.209192752838135
1991275,0.22821348905563354
2503590,0.16269513964653015
1703937,0.09260478615760803
1840245,0.07339203357696533
1023285,0.5918526649475098
2020330,0.910427451133728
189430,0.011777907609939575
1344030,0.1855858564376831
1120046,0.06619077920913696
1734971,0.1849076747894287
2308993,0.0834631621837616
2861619,2.2951226234436035
2445792,0.030088067054748535
1909923,0.13530030846595764
1881794,0.05762103199958801
1945027,0.39284634590148926
146376,0.013373106718063354
2386963,3.1584880352020264
2238427,0.21032392978668213
2792843,6.575138568878174
2850714,0.8965498208999634
2641672,0.0834631621837616
1169339,0.06784114241600037
1798807,0.658052384853363
2792053,0.18809446692466736
444947,0.0
621668,0.00914299488067627
1934134,0.04444032907485962
505342,0.16269513964653015
2060990,0.17161282896995544
2659229,0.07244318723678589
1521434,0.11914145946502686
1369148,0.03571006655693054
2616894,0.15740865468978882
1708655,0.06393468379974365
2485916,0.04823341965675354
308648,0.22362318634986877
2443715,0.1334405243396759
1212563,0.06101909279823303
596815,0.07057693600654602
2906438,19.96146583557129
1837315,0.1727769672870636
587416,0.0834631621837616
1684885,0.13666188716888428
188664,0.003551959991455078
228758,0.02346155047416687
1610766,0.07519376277923584
1739081,1.0108957290649414
2739474,0.0967566967010498
1386380,0.0
973394,0.021392077207565308
1807475,0.06254792213439941
19686,0.2365638017654419
152998,0.04798334836959839
922970,0.005747586488723755
1648491,0.2272646427154541
92285,0.06749191880226135
338885,0.27311575412750244
683635,0.17659753561019897
332720,0.03992238640785217
77216,0.06619077920913696
2143358,0.0834631621837616
1747536,0.018054693937301636
558812,0.16613614559173584
445059,0.017322838306427002
2185702,0.21418136358261108
863381,0.023743540048599243
2122441,0.01690661907196045
2682754,3.081096887588501
1875463,0.09759488701820374
1048147,0.0834631621837616
2281505,0.5804082751274109
2299816,0.1804150938987732
1287591,0.041933804750442505
1476813,0.06288981437683105
449016,0.11921998858451843
2247863,0.19816559553146362
1409750,0.04040086269378662
1510982,0.1350608468055725
2815769,0.7190682888031006
2792110,0.22111675143241882
1162960,0.14329034090042114
1268744,0.0
1032988,0.07341548800468445
1875854,0.22649267315864563
966198,0.026713967323303223
1473264,0.06983238458633423
358354,0.0834631621837616
811190,0.13230133056640625
928961,0.0
1188493,0.109495609998703
1847728,0.04260462522506714
2371540,0.10404521226882935
1314236,0.038162291049957275
2567502,0.03507721424102783
1954361,0.0834631621837616
251046,0.11766976118087769
1236055,0.029705464839935303
2862999,4.284839630126953
2667286,0.2616606056690216
288805,0.07085588574409485
1114926,3.3315041065216064
1101459,0.04037007689476013
430017,0.088616281747818
1816181,0.006053507328033447
487950,0.040183961391448975
1196253,0.0
2304953,0.07731002569198608
1705613,0.06632992625236511
2566318,0.3065698742866516
98428,0.05625879764556885
2322013,1.2272751331329346
184125,0.6546610593795776
1566852,0.2361747920513153
278839,0.12177988886833191
1663911,0.16981512308120728
734632,0.0
1196289,0.030088067054748535
1735342,0.12106722593307495
1620942,0.33402615785598755
2763636,1.4936714172363281
1246294,0.07057693600654602
2482769,0.16717395186424255
1348705,0.04764759540557861
2184218,20.0
2145699,1.0950816869735718
2136060,0.07039809226989746
1178870,0.09584236145019531
2035874,0.1453714370727539
1323276,0.054605692625045776
1656470,0.0
2716591,0.02836775779724121
553701,0.06749191880226135
1059590,0.13184010982513428
192870,0.0
2286676,0.21850791573524475
2211862,0.11490961909294128
167518,0.04859644174575806
550633,0.0716126561164856
2078471,0.09807264804840088
2096181,0.2969890534877777
1479000,0.7563559412956238
206281,0.0
2143737,0.27311575412750244
2853002,2.235832452774048
1020944,0.2108352780342102
1709637,0.20423424243927002
1091115,0.20252031087875366
472454,0.2365638017654419
2703993,1.988459587097168
2149793,0.0834631621837616
189110,0.0
2831600,2.652539014816284
1992910,0.051938533782958984
2395481,0.27627187967300415
2064381,0.08251431584358215
2296861,0.1453714370727539
1227285,0.04974403977394104
667448,0.04574650526046753
466043,0.02372637391090393
2006324,7.239995956420898
1060810,0.1620314121246338
1553092,0.07339203357696533
1641432,0.03571006655693054
1288669,0.029268503189086914
827121,0.12048935890197754
263011,0.08365646004676819
1423471,0.19517159461975098
391795,0.1199222207069397
2032767,0.0834631621837616
202877,0.0057294368743896484
2888406,6.83441686630249
141667,0.0
2414776,0.16269513964653015
2856467,0.5708245635032654
2564006,0.22477120161056519
1459464,0.0577700138092041
2667522,5.361390590667725
214204,0.2365638017654419
21423,0.9500447511672974
614979,0.01633283495903015
1825862,0.1232728362083435
392876,0.08490124344825745
2608632,1.3696470260620117
2716749,0.12429693341255188
2614562,0.30861496925354004
390278,0.030088067054748535
2337294,0.09395131468772888
1943434,0.06393468379974365
1813703,0.4967656135559082
2052171,0.0834631621837616
1416706,0.01308363676071167
2060716,0.18192341923713684
260848,0.0
2872233,0.26075518131256104
771270,0.01377156376838684
56062,0.06476417183876038
11643,0.20931825041770935
1812176,0.0
2619038,0.6636600494384766
1276155,0.07215246558189392
248207,0.21477186679840088
3221,0.04798334836959839
1034940,0.0
2426091,0.09537366032600403
1331930,0.05912867188453674
2129829,20.0
2429332,0.08319371938705444
1669929,0.037880927324295044
1832407,0.07222849130630493
2076469,0.18809446692466736
134818,0.0
527642,0.05238315463066101
1490519,2.4809279441833496
1500822,0.0
1402028,0.06741088628768921
2228800,1.7833857536315918
944447,0.08173748850822449
2385563,0.21727299690246582
1279719,0.0
2395155,0.22690483927726746
2226811,0.32639220356941223
1336863,0.08251431584358215
140530,0.022554069757461548
144761,0.03998574614524841
828050,0.27311575412750244
8145,0.27311575412750244
1504191,0.2365638017654419
2346763,0.17197704315185547
1963613,0.2365638017654419
2245108,0.1350608468055725
2861541,0.22821348905563354
651780,0.017855465412139893
694062,0.048655301332473755
686003,0.031148463487625122
701291,0.0
305321,0.0
1188679,0.07377368211746216
2766749,1.295835018157959
1952673,0.15782365202903748
1136957,0.7399483919143677
649469,0.04725772142410278
546563,0.0834631621837616
1122877,0.07339203357696533
1436187,0.0
1311705,0.0834631621837616
1820845,0.008141428232192993
2525537,0.4861011505126953
2924698,0.8405278921127319
1729566,0.11175084114074707
695244,0.0
602213,0.04953107237815857
2829352,0.2365638017654419
1497598,0.06373158097267151
1884783,0.0790429413318634
1163715,0.059822022914886475
1359836,0.09317845106124878
1540861,0.06408509612083435
2033170,0.17817160487174988
1973835,0.1763833463191986
707113,0.016053766012191772
818285,0.0
